payment_id,tenant_id,due_date,payment_date,amount_due,amount_paid,late_fee,payment_status,payment_method,days_late,month_year
PAY000261,TEN0022,2023-01-31,,1751,0.0,0.0,Failed,Credit Card,7,2023-01
PAY000262,TEN0022,2023-03-02,,1751,0.0,0.0,Failed,Credit Card,30,2023-03
PAY000263,TEN0022,2023-04-01,2023-04-01,1751,1751.0,0.0,On Time,ACH,0,2023-04
PAY000264,TEN0022,2023-05-01,2023-05-09,1751,1838.55,87.55,Late,Credit Card,8,2023-05
PAY000265,TEN0022,2023-05-31,2023-06-02,1751,1751.0,0.0,On Time,Check,0,2023-05
PAY000266,TEN0022,2023-06-30,2023-07-02,1751,1751.0,0.0,On Time,Credit Card,0,2023-06
PAY000267,TEN0022,2023-07-30,2023-07-30,1751,1751.0,0.0,On Time,Credit Card,0,2023-07
PAY000268,TEN0022,2023-08-29,2023-08-30,1751,1751.0,0.0,On Time,ACH,0,2023-08
PAY000269,TEN0022,2023-09-28,2023-09-30,1751,1751.0,0.0,On Time,ACH,0,2023-09
PAY000270,TEN0022,2023-10-28,2023-10-28,1751,1751.0,0.0,On Time,ACH,0,2023-10
PAY000271,TEN0022,2023-11-27,2023-11-28,1751,1751.0,0.0,On Time,Credit Card,0,2023-11
PAY000272,TEN0022,2023-12-27,2023-12-29,1751,1751.0,0.0,On Time,Check,0,2023-12
PAY000273,TEN0022,2024-01-26,2024-01-28,1751,1751.0,0.0,On Time,ACH,0,2024-01
PAY000274,TEN0022,2024-02-25,2024-03-22,1751,1838.55,87.55,Late,ACH,26,2024-02
PAY000275,TEN0022,2024-03-26,2024-03-28,1751,1751.0,0.0,On Time,Credit Card,0,2024-03
PAY000276,TEN0022,2024-04-25,2024-04-26,1751,1751.0,0.0,On Time,Credit Card,0,2024-04
PAY000277,TEN0022,2024-05-25,2024-05-27,1751,1751.0,0.0,On Time,Credit Card,0,2024-05
PAY000278,TEN0022,2024-06-24,2024-06-26,1751,1751.0,0.0,On Time,Online Portal,0,2024-06
PAY000279,TEN0022,2024-07-24,2024-07-26,1751,1751.0,0.0,On Time,Online Portal,0,2024-07
PAY000280,TEN0023,2023-01-01,2023-01-03,1102,1102.0,0.0,On Time,Check,0,2023-01
PAY000281,TEN0023,2023-01-31,2023-01-31,1102,1102.0,0.0,On Time,ACH,0,2023-01
PAY000282,TEN0023,2023-03-02,2023-03-19,1102,1157.1,55.1,Late,ACH,17,2023-03
PAY000283,TEN0023,2023-04-01,2023-04-01,1102,1102.0,0.0,On Time,Online Portal,0,2023-04
PAY000284,TEN0023,2023-05-01,2023-05-02,1102,1102.0,0.0,On Time,Credit Card,0,2023-05
PAY000285,TEN0023,2023-05-31,2023-06-02,1102,1102.0,0.0,On Time,Check,0,2023-05
PAY000286,TEN0023,2023-06-30,2023-07-09,1102,1157.1,55.1,Late,Credit Card,9,2023-06
PAY000287,TEN0023,2023-07-30,2023-07-31,1102,1102.0,0.0,On Time,Credit Card,0,2023-07
PAY000288,TEN0023,2023-08-29,2023-08-30,1102,1102.0,0.0,On Time,ACH,0,2023-08
PAY000289,TEN0023,2023-09-28,2023-10-11,1102,1157.1,55.1,Late,ACH,13,2023-09
PAY000290,TEN0023,2023-10-28,2023-10-28,1102,1102.0,0.0,On Time,Credit Card,0,2023-10
PAY000291,TEN0023,2023-11-27,2023-11-29,1102,1102.0,0.0,On Time,Online Portal,0,2023-11
PAY000292,TEN0023,2023-12-27,2023-12-27,1102,1102.0,0.0,On Time,Check,0,2023-12
PAY000293,TEN0023,2024-01-26,2024-01-28,1102,1102.0,0.0,On Time,Online Portal,0,2024-01
PAY000294,TEN0023,2024-02-25,2024-02-27,1102,1102.0,0.0,On Time,Credit Card,0,2024-02
PAY000295,TEN0023,2024-03-26,2024-03-27,1102,1102.0,0.0,On Time,ACH,0,2024-03
PAY000296,TEN0023,2024-04-25,2024-04-26,1102,1102.0,0.0,On Time,Credit Card,0,2024-04
PAY000297,TEN0023,2024-05-25,2024-05-25,1102,1102.0,0.0,On Time,Check,0,2024-05
PAY000298,TEN0024,2023-01-01,2023-01-02,1615,1615.0,0.0,On Time,ACH,0,2023-01
PAY000299,TEN0024,2023-01-31,2023-02-01,1615,1615.0,0.0,On Time,ACH,0,2023-01
PAY000300,TEN0024,2023-03-02,2023-03-03,1615,1615.0,0.0,On Time,Check,0,2023-03
PAY000301,TEN0024,2023-04-01,2023-04-02,1615,1615.0,0.0,On Time,Check,0,2023-04
PAY000302,TEN0024,2023-05-01,2023-05-02,1615,1615.0,0.0,On Time,Credit Card,0,2023-05
PAY000303,TEN0024,2023-05-31,2023-06-01,1615,1615.0,0.0,On Time,Online Portal,0,2023-05
PAY000304,TEN0024,2023-06-30,2023-06-30,1615,1615.0,0.0,On Time,Credit Card,0,2023-06
PAY000305,TEN0024,2023-07-30,2023-07-31,1615,1615.0,0.0,On Time,Check,0,2023-07
PAY000306,TEN0024,2023-08-29,2023-08-29,1615,1615.0,0.0,On Time,ACH,0,2023-08
PAY000307,TEN0024,2023-09-28,2023-09-28,1615,1615.0,0.0,On Time,Check,0,2023-09
PAY000308,TEN0024,2023-10-28,2023-10-29,1615,1615.0,0.0,On Time,ACH,0,2023-10
PAY000309,TEN0024,2023-11-27,2023-11-29,1615,1615.0,0.0,On Time,Check,0,2023-11
PAY000310,TEN0024,2023-12-27,2023-12-28,1615,1615.0,0.0,On Time,Credit Card,0,2023-12
PAY000311,TEN0024,2024-01-26,2024-01-26,1615,1615.0,0.0,On Time,ACH,0,2024-01
PAY000312,TEN0024,2024-02-25,2024-02-27,1615,1615.0,0.0,On Time,Check,0,2024-02
PAY000313,TEN0024,2024-03-26,2024-03-26,1615,1615.0,0.0,On Time,Online Portal,0,2024-03
PAY000314,TEN0024,2024-04-25,2024-04-27,1615,1615.0,0.0,On Time,ACH,0,2024-04
PAY000315,TEN0024,2024-05-25,2024-05-25,1615,1615.0,0.0,On Time,ACH,0,2024-05
PAY000316,TEN0024,2024-06-24,2024-06-24,1615,1615.0,0.0,On Time,ACH,0,2024-06
PAY000317,TEN0024,2024-07-24,2024-07-26,1615,1615.0,0.0,On Time,Credit Card,0,2024-07
PAY000318,TEN0024,2024-08-23,2024-08-24,1615,1615.0,0.0,On Time,Check,0,2024-08
PAY000319,TEN0025,2023-01-01,2023-01-02,889,889.0,0.0,On Time,Credit Card,0,2023-01
PAY000320,TEN0025,2023-01-31,2023-02-01,889,889.0,0.0,On Time,ACH,0,2023-01
PAY000321,TEN0025,2023-03-02,2023-03-02,889,889.0,0.0,On Time,Credit Card,0,2023-03
PAY000322,TEN0025,2023-04-01,2023-04-03,889,889.0,0.0,On Time,ACH,0,2023-04
PAY000323,TEN0025,2023-05-01,2023-05-02,889,889.0,0.0,On Time,Credit Card,0,2023-05
PAY000324,TEN0025,2023-05-31,2023-06-02,889,889.0,0.0,On Time,Credit Card,0,2023-05
PAY000325,TEN0025,2023-06-30,2023-06-30,889,889.0,0.0,On Time,ACH,0,2023-06
PAY000326,TEN0025,2023-07-30,2023-07-31,889,889.0,0.0,On Time,Online Portal,0,2023-07
PAY000327,TEN0025,2023-08-29,2023-08-29,889,889.0,0.0,On Time,Online Portal,0,2023-08
PAY000328,TEN0025,2023-09-28,2023-09-28,889,889.0,0.0,On Time,ACH,0,2023-09
PAY000329,TEN0025,2023-10-28,2023-10-28,889,889.0,0.0,On Time,Online Portal,0,2023-10
PAY000330,TEN0025,2023-11-27,2023-11-29,889,889.0,0.0,On Time,Online Portal,0,2023-11
PAY000331,TEN0025,2023-12-27,2023-12-28,889,889.0,0.0,On Time,Credit Card,0,2023-12
PAY000332,TEN0026,2023-01-01,2023-01-03,1742,1742.0,0.0,On Time,ACH,0,2023-01
PAY000333,TEN0026,2023-01-31,2023-02-01,1742,1742.0,0.0,On Time,Check,0,2023-01
PAY000334,TEN0026,2023-03-02,2023-03-04,1742,1742.0,0.0,On Time,Online Portal,0,2023-03
PAY000335,TEN0026,2023-04-01,2023-04-02,1742,1742.0,0.0,On Time,Online Portal,0,2023-04
PAY000336,TEN0026,2023-05-01,2023-05-01,1742,1742.0,0.0,On Time,Check,0,2023-05
PAY000337,TEN0026,2023-05-31,2023-06-02,1742,1742.0,0.0,On Time,Credit Card,0,2023-05
PAY000338,TEN0026,2023-06-30,2023-07-01,1742,1742.0,0.0,On Time,Check,0,2023-06
PAY000339,TEN0026,2023-07-30,2023-08-01,1742,1742.0,0.0,On Time,Credit Card,0,2023-07
PAY000340,TEN0026,2023-08-29,2023-08-30,1742,1742.0,0.0,On Time,Online Portal,0,2023-08
PAY000341,TEN0027,2023-01-01,2023-01-19,3370,3538.5,168.5,Late,Online Portal,18,2023-01
PAY000342,TEN0027,2023-01-31,2023-01-31,3370,3370.0,0.0,On Time,Credit Card,0,2023-01
PAY000343,TEN0027,2023-03-02,2023-03-04,3370,3370.0,0.0,On Time,Check,0,2023-03
PAY000344,TEN0027,2023-04-01,2023-04-02,3370,3370.0,0.0,On Time,ACH,0,2023-04
PAY000345,TEN0027,2023-05-01,,3370,0.0,0.0,Failed,Credit Card,23,2023-05
PAY000346,TEN0027,2023-05-31,2023-06-01,3370,3370.0,0.0,On Time,Online Portal,0,2023-05
PAY000347,TEN0027,2023-06-30,2023-07-10,3370,3538.5,168.5,Late,Online Portal,10,2023-06
PAY000348,TEN0027,2023-07-30,2023-07-31,3370,3370.0,0.0,On Time,Check,0,2023-07
PAY000349,TEN0027,2023-08-29,2023-08-31,3370,3370.0,0.0,On Time,Online Portal,0,2023-08
PAY000350,TEN0027,2023-09-28,2023-09-29,3370,3370.0,0.0,On Time,Credit Card,0,2023-09
PAY000351,TEN0027,2023-10-28,2023-10-28,3370,3370.0,0.0,On Time,Check,0,2023-10
PAY000352,TEN0027,2023-11-27,2023-11-27,3370,3370.0,0.0,On Time,Online Portal,0,2023-11
PAY000353,TEN0027,2023-12-27,2024-01-18,3370,3538.5,168.5,Late,ACH,22,2023-12
PAY000354,TEN0027,2024-01-26,2024-01-26,3370,3370.0,0.0,On Time,Credit Card,0,2024-01
PAY000355,TEN0027,2024-02-25,2024-02-25,3370,3370.0,0.0,On Time,ACH,0,2024-02
PAY000356,TEN0027,2024-03-26,2024-03-28,3370,3370.0,0.0,On Time,Online Portal,0,2024-03
PAY000357,TEN0027,2024-04-25,2024-05-18,3370,3538.5,168.5,Late,ACH,23,2024-04
PAY000358,TEN0027,2024-05-25,2024-06-01,3370,3538.5,168.5,Late,ACH,7,2024-05
PAY000359,TEN0028,2023-01-01,2023-01-02,2138,2138.0,0.0,On Time,Credit Card,0,2023-01
PAY000360,TEN0028,2023-01-31,2023-02-02,2138,2138.0,0.0,On Time,Online Portal,0,2023-01
PAY000361,TEN0028,2023-03-02,2023-03-04,2138,2138.0,0.0,On Time,Credit Card,0,2023-03
PAY000362,TEN0028,2023-04-01,2023-04-03,2138,2138.0,0.0,On Time,Credit Card,0,2023-04
PAY000363,TEN0028,2023-05-01,2023-05-02,2138,2138.0,0.0,On Time,Credit Card,0,2023-05
PAY000364,TEN0028,2023-05-31,2023-06-02,2138,2138.0,0.0,On Time,ACH,0,2023-05
PAY000365,TEN0028,2023-06-30,2023-07-02,2138,2138.0,0.0,On Time,Online Portal,0,2023-06
PAY000366,TEN0029,2023-01-01,2023-01-01,1852,1852.0,0.0,On Time,Credit Card,0,2023-01
PAY000367,TEN0029,2023-01-31,2023-01-31,1852,1852.0,0.0,On Time,ACH,0,2023-01
PAY000368,TEN0029,2023-03-02,2023-03-03,1852,1852.0,0.0,On Time,ACH,0,2023-03
PAY000369,TEN0029,2023-04-01,2023-04-01,1852,1852.0,0.0,On Time,Check,0,2023-04
PAY000370,TEN0029,2023-05-01,2023-05-03,1852,1852.0,0.0,On Time,Online Portal,0,2023-05
PAY000371,TEN0029,2023-05-31,2023-06-02,1852,1852.0,0.0,On Time,Online Portal,0,2023-05
PAY000372,TEN0029,2023-06-30,2023-07-01,1852,1852.0,0.0,On Time,Check,0,2023-06
PAY000373,TEN0030,2023-01-01,2023-01-01,2427,2427.0,0.0,On Time,Check,0,2023-01
PAY000374,TEN0030,2023-01-31,2023-02-01,2427,2427.0,0.0,On Time,Online Portal,0,2023-01
PAY000375,TEN0030,2023-03-02,2023-03-04,2427,2427.0,0.0,On Time,Check,0,2023-03
PAY000376,TEN0030,2023-04-01,2023-04-01,2427,2427.0,0.0,On Time,ACH,0,2023-04
PAY000377,TEN0030,2023-05-01,2023-05-02,2427,2427.0,0.0,On Time,Online Portal,0,2023-05
PAY000378,TEN0030,2023-05-31,2023-05-31,2427,2427.0,0.0,On Time,ACH,0,2023-05
PAY000379,TEN0030,2023-06-30,2023-07-01,2427,2427.0,0.0,On Time,Online Portal,0,2023-06
PAY000380,TEN0030,2023-07-30,2023-08-01,2427,2427.0,0.0,On Time,Online Portal,0,2023-07
PAY000381,TEN0030,2023-08-29,2023-08-30,2427,2427.0,0.0,On Time,Online Portal,0,2023-08
PAY000382,TEN0030,2023-09-28,2023-09-29,2427,2427.0,0.0,On Time,Online Portal,0,2023-09
PAY000383,TEN0030,2023-10-28,2023-10-28,2427,2427.0,0.0,On Time,Online Portal,0,2023-10
PAY000384,TEN0030,2023-11-27,2023-11-29,2427,2427.0,0.0,On Time,Online Portal,0,2023-11
PAY000385,TEN0030,2023-12-27,2023-12-27,2427,2427.0,0.0,On Time,Credit Card,0,2023-12
PAY000386,TEN0030,2024-01-26,2024-01-28,2427,2427.0,0.0,On Time,Credit Card,0,2024-01
PAY000387,TEN0030,2024-02-25,2024-02-29,2427,2548.35,121.35,Late,Credit Card,4,2024-02
PAY000388,TEN0030,2024-03-26,2024-04-13,2427,2548.35,121.35,Late,ACH,18,2024-03
PAY000389,TEN0030,2024-04-25,2024-04-27,2427,2427.0,0.0,On Time,Credit Card,0,2024-04
PAY000390,TEN0030,2024-05-25,2024-05-25,2427,2427.0,0.0,On Time,ACH,0,2024-05
PAY000391,TEN0030,2024-06-24,2024-06-26,2427,2427.0,0.0,On Time,ACH,0,2024-06
PAY000392,TEN0030,2024-07-24,2024-07-26,2427,2427.0,0.0,On Time,Credit Card,0,2024-07
PAY000393,TEN0030,2024-08-23,2024-08-24,2427,2427.0,0.0,On Time,ACH,0,2024-08
PAY000394,TEN0030,2024-09-22,2024-09-24,2427,2427.0,0.0,On Time,Online Portal,0,2024-09
PAY000395,TEN0030,2024-10-22,2024-10-23,2427,2427.0,0.0,On Time,Online Portal,0,2024-10
PAY000396,TEN0030,2024-11-21,2024-11-22,2427,2427.0,0.0,On Time,Credit Card,0,2024-11
PAY000397,TEN0031,2023-01-01,2023-01-23,3194,3353.7,159.7,Late,Credit Card,22,2023-01
PAY000398,TEN0031,2023-01-31,2023-02-01,3194,3194.0,0.0,On Time,Check,0,2023-01
PAY000399,TEN0031,2023-03-02,2023-03-04,3194,3194.0,0.0,On Time,Credit Card,0,2023-03
PAY000400,TEN0031,2023-04-01,2023-04-03,3194,3194.0,0.0,On Time,ACH,0,2023-04
PAY000401,TEN0031,2023-05-01,2023-05-01,3194,3194.0,0.0,On Time,Check,0,2023-05
PAY000402,TEN0031,2023-05-31,2023-06-01,3194,3194.0,0.0,On Time,Credit Card,0,2023-05
PAY000403,TEN0031,2023-06-30,2023-07-01,3194,3194.0,0.0,On Time,Credit Card,0,2023-06
PAY000404,TEN0031,2023-07-30,2023-07-30,3194,3194.0,0.0,On Time,ACH,0,2023-07
PAY000405,TEN0032,2023-01-01,2023-01-03,3452,3452.0,0.0,On Time,Check,0,2023-01
PAY000406,TEN0032,2023-01-31,2023-02-01,3452,3452.0,0.0,On Time,Check,0,2023-01
PAY000407,TEN0032,2023-03-02,2023-03-04,3452,3452.0,0.0,On Time,Check,0,2023-03
PAY000408,TEN0032,2023-04-01,2023-04-03,3452,3452.0,0.0,On Time,ACH,0,2023-04
PAY000409,TEN0032,2023-05-01,2023-05-01,3452,3452.0,0.0,On Time,Check,0,2023-05
PAY000410,TEN0032,2023-05-31,2023-05-31,3452,3452.0,0.0,On Time,Online Portal,0,2023-05
PAY000411,TEN0032,2023-06-30,2023-07-01,3452,3452.0,0.0,On Time,Online Portal,0,2023-06
PAY000412,TEN0032,2023-07-30,2023-07-31,3452,3452.0,0.0,On Time,Check,0,2023-07
PAY000413,TEN0032,2023-08-29,2023-08-31,3452,3452.0,0.0,On Time,Credit Card,0,2023-08
PAY000414,TEN0032,2023-09-28,2023-10-09,3452,3624.6,172.6,Late,ACH,11,2023-09
PAY000415,TEN0032,2023-10-28,2023-11-14,3452,3624.6,172.6,Late,Credit Card,17,2023-10
PAY000416,TEN0032,2023-11-27,2023-11-29,3452,3452.0,0.0,On Time,Check,0,2023-11
PAY000417,TEN0032,2023-12-27,2023-12-29,3452,3452.0,0.0,On Time,Online Portal,0,2023-12
PAY000418,TEN0032,2024-01-26,2024-01-26,3452,3452.0,0.0,On Time,Online Portal,0,2024-01
PAY000419,TEN0032,2024-02-25,2024-03-24,3452,3624.6,172.6,Late,Credit Card,28,2024-02
PAY000420,TEN0032,2024-03-26,2024-03-28,3452,3452.0,0.0,On Time,ACH,0,2024-03
PAY000421,TEN0032,2024-04-25,2024-05-15,3452,3624.6,172.6,Late,Online Portal,20,2024-04
PAY000422,TEN0032,2024-05-25,2024-05-27,3452,3452.0,0.0,On Time,Credit Card,0,2024-05
PAY000423,TEN0032,2024-06-24,2024-06-25,3452,3452.0,0.0,On Time,ACH,0,2024-06
PAY000424,TEN0032,2024-07-24,2024-07-26,3452,3452.0,0.0,On Time,Online Portal,0,2024-07
PAY000425,TEN0032,2024-08-23,2024-08-25,3452,3452.0,0.0,On Time,Check,0,2024-08
PAY000426,TEN0032,2024-09-22,2024-09-24,3452,3452.0,0.0,On Time,Check,0,2024-09
PAY000427,TEN0033,2023-01-01,2023-01-03,1275,1275.0,0.0,On Time,Check,0,2023-01
PAY000428,TEN0033,2023-01-31,2023-01-31,1275,1275.0,0.0,On Time,ACH,0,2023-01
PAY000429,TEN0033,2023-03-02,2023-03-02,1275,1275.0,0.0,On Time,Online Portal,0,2023-03
PAY000430,TEN0033,2023-04-01,2023-04-01,1275,1275.0,0.0,On Time,Online Portal,0,2023-04
PAY000431,TEN0033,2023-05-01,2023-05-03,1275,1275.0,0.0,On Time,Credit Card,0,2023-05
PAY000432,TEN0033,2023-05-31,2023-05-31,1275,1275.0,0.0,On Time,ACH,0,2023-05
PAY000433,TEN0033,2023-06-30,2023-06-30,1275,1275.0,0.0,On Time,Check,0,2023-06
PAY000434,TEN0033,2023-07-30,2023-08-01,1275,1275.0,0.0,On Time,ACH,0,2023-07
PAY000435,TEN0033,2023-08-29,2023-08-29,1275,1275.0,0.0,On Time,ACH,0,2023-08
PAY000436,TEN0033,2023-09-28,2023-09-28,1275,1275.0,0.0,On Time,Online Portal,0,2023-09
PAY000437,TEN0033,2023-10-28,2023-10-30,1275,1275.0,0.0,On Time,Check,0,2023-10
PAY000438,TEN0033,2023-11-27,2023-11-29,1275,1275.0,0.0,On Time,Check,0,2023-11
PAY000439,TEN0033,2023-12-27,2023-12-28,1275,1275.0,0.0,On Time,ACH,0,2023-12
PAY000440,TEN0033,2024-01-26,2024-01-27,1275,1275.0,0.0,On Time,Online Portal,0,2024-01
PAY000441,TEN0033,2024-02-25,2024-02-27,1275,1275.0,0.0,On Time,Credit Card,0,2024-02
PAY000442,TEN0033,2024-03-26,2024-03-26,1275,1275.0,0.0,On Time,Credit Card,0,2024-03
PAY000443,TEN0033,2024-04-25,2024-04-26,1275,1275.0,0.0,On Time,Online Portal,0,2024-04
PAY000444,TEN0033,2024-05-25,2024-05-25,1275,1275.0,0.0,On Time,Credit Card,0,2024-05
PAY000445,TEN0033,2024-06-24,2024-06-25,1275,1275.0,0.0,On Time,Check,0,2024-06
PAY000446,TEN0034,2023-01-01,2023-01-10,2499,2623.95,124.95,Late,Check,9,2023-01
PAY000447,TEN0034,2023-01-31,2023-01-31,2499,2499.0,0.0,On Time,Check,0,2023-01
PAY000448,TEN0034,2023-03-02,2023-03-03,2499,2499.0,0.0,On Time,Check,0,2023-03
PAY000449,TEN0034,2023-04-01,2023-04-01,2499,2499.0,0.0,On Time,Online Portal,0,2023-04
PAY000450,TEN0034,2023-05-01,2023-05-01,2499,2499.0,0.0,On Time,ACH,0,2023-05
PAY000451,TEN0034,2023-05-31,2023-06-21,2499,2623.95,124.95,Late,Online Portal,21,2023-05
PAY000452,TEN0034,2023-06-30,2023-07-18,2499,2623.95,124.95,Late,ACH,18,2023-06
PAY000453,TEN0034,2023-07-30,2023-08-01,2499,2499.0,0.0,On Time,Online Portal,0,2023-07
PAY000454,TEN0034,2023-08-29,2023-08-31,2499,2499.0,0.0,On Time,Credit Card,0,2023-08
PAY000455,TEN0034,2023-09-28,2023-09-30,2499,2499.0,0.0,On Time,ACH,0,2023-09
PAY000456,TEN0034,2023-10-28,2023-10-29,2499,2499.0,0.0,On Time,Online Portal,0,2023-10
PAY000457,TEN0034,2023-11-27,2023-11-29,2499,2499.0,0.0,On Time,ACH,0,2023-11
PAY000458,TEN0034,2023-12-27,2023-12-27,2499,2499.0,0.0,On Time,Online Portal,0,2023-12
PAY000459,TEN0034,2024-01-26,2024-01-27,2499,2499.0,0.0,On Time,ACH,0,2024-01
PAY000460,TEN0034,2024-02-25,2024-02-26,2499,2499.0,0.0,On Time,Credit Card,0,2024-02
PAY000461,TEN0034,2024-03-26,2024-03-27,2499,2499.0,0.0,On Time,ACH,0,2024-03
PAY000462,TEN0034,2024-04-25,2024-04-27,2499,2499.0,0.0,On Time,ACH,0,2024-04
PAY000463,TEN0036,2023-01-01,2023-01-02,1577,1577.0,0.0,On Time,ACH,0,2023-01
PAY000464,TEN0036,2023-01-31,2023-02-01,1577,1577.0,0.0,On Time,Check,0,2023-01
PAY000465,TEN0036,2023-03-02,2023-03-02,1577,1577.0,0.0,On Time,Online Portal,0,2023-03
PAY000466,TEN0036,2023-04-01,2023-04-02,1577,1577.0,0.0,On Time,Online Portal,0,2023-04
PAY000467,TEN0036,2023-05-01,2023-05-03,1577,1577.0,0.0,On Time,Credit Card,0,2023-05
PAY000468,TEN0036,2023-05-31,2023-06-02,1577,1577.0,0.0,On Time,Online Portal,0,2023-05
PAY000469,TEN0036,2023-06-30,2023-06-30,1577,1577.0,0.0,On Time,ACH,0,2023-06
PAY000470,TEN0036,2023-07-30,2023-08-01,1577,1577.0,0.0,On Time,Check,0,2023-07
PAY000471,TEN0036,2023-08-29,2023-08-29,1577,1577.0,0.0,On Time,Credit Card,0,2023-08
PAY000472,TEN0036,2023-09-28,2023-09-29,1577,1577.0,0.0,On Time,ACH,0,2023-09
PAY000473,TEN0036,2023-10-28,2023-10-28,1577,1577.0,0.0,On Time,Credit Card,0,2023-10
PAY000474,TEN0036,2023-11-27,2023-11-27,1577,1577.0,0.0,On Time,Online Portal,0,2023-11
PAY000475,TEN0036,2023-12-27,2023-12-29,1577,1577.0,0.0,On Time,Online Portal,0,2023-12
PAY000476,TEN0036,2024-01-26,2024-01-28,1577,1577.0,0.0,On Time,Check,0,2024-01
PAY000477,TEN0037,2023-01-01,2023-01-01,1797,1797.0,0.0,On Time,ACH,0,2023-01
PAY000478,TEN0037,2023-01-31,2023-02-01,1797,1797.0,0.0,On Time,ACH,0,2023-01
PAY000479,TEN0037,2023-03-02,2023-03-04,1797,1797.0,0.0,On Time,ACH,0,2023-03
PAY000480,TEN0037,2023-04-01,2023-04-03,1797,1797.0,0.0,On Time,Check,0,2023-04
PAY000481,TEN0037,2023-05-01,,1797,0.0,0.0,Failed,Credit Card,23,2023-05
PAY000482,TEN0037,2023-05-31,2023-05-31,1797,1797.0,0.0,On Time,Online Portal,0,2023-05
PAY000483,TEN0037,2023-06-30,2023-07-02,1797,1797.0,0.0,On Time,ACH,0,2023-06
PAY000484,TEN0037,2023-07-30,2023-07-30,1797,1797.0,0.0,On Time,ACH,0,2023-07
PAY000485,TEN0037,2023-08-29,2023-08-31,1797,1797.0,0.0,On Time,Check,0,2023-08
PAY000486,TEN0037,2023-09-28,2023-10-07,1797,1886.85,89.85,Late,Online Portal,9,2023-09
PAY000487,TEN0037,2023-10-28,2023-10-30,1797,1797.0,0.0,On Time,Check,0,2023-10
PAY000488,TEN0037,2023-11-27,2023-11-27,1797,1797.0,0.0,On Time,ACH,0,2023-11
PAY000489,TEN0037,2023-12-27,2023-12-28,1797,1797.0,0.0,On Time,ACH,0,2023-12
PAY000490,TEN0037,2024-01-26,2024-01-26,1797,1797.0,0.0,On Time,Online Portal,0,2024-01
PAY000491,TEN0037,2024-02-25,2024-02-26,1797,1797.0,0.0,On Time,Check,0,2024-02
PAY000492,TEN0037,2024-03-26,2024-03-28,1797,1797.0,0.0,On Time,ACH,0,2024-03
PAY000493,TEN0037,2024-04-25,2024-04-27,1797,1797.0,0.0,On Time,Online Portal,0,2024-04
PAY000494,TEN0037,2024-05-25,2024-05-25,1797,1797.0,0.0,On Time,Online Portal,0,2024-05
PAY000495,TEN0037,2024-06-24,2024-06-27,1797,1886.85,89.85,Late,ACH,3,2024-06
PAY000496,TEN0037,2024-07-24,2024-07-26,1797,1797.0,0.0,On Time,Credit Card,0,2024-07
PAY000497,TEN0037,2024-08-23,2024-08-24,1797,1797.0,0.0,On Time,Check,0,2024-08
PAY000498,TEN0039,2023-01-01,2023-01-12,1250,1312.5,62.5,Late,Online Portal,11,2023-01
PAY000499,TEN0039,2023-01-31,2023-01-31,1250,1250.0,0.0,On Time,ACH,0,2023-01
PAY000500,TEN0039,2023-03-02,2023-03-04,1250,1250.0,0.0,On Time,Online Portal,0,2023-03
PAY000501,TEN0039,2023-04-01,2023-04-01,1250,1250.0,0.0,On Time,Credit Card,0,2023-04
PAY000502,TEN0039,2023-05-01,2023-05-01,1250,1250.0,0.0,On Time,Check,0,2023-05
PAY000503,TEN0039,2023-05-31,2023-06-19,1250,1312.5,62.5,Late,Credit Card,19,2023-05
PAY000504,TEN0039,2023-06-30,2023-07-02,1250,1250.0,0.0,On Time,Check,0,2023-06
PAY000505,TEN0039,2023-07-30,2023-08-01,1250,1250.0,0.0,On Time,Check,0,2023-07
PAY000506,TEN0039,2023-08-29,2023-08-29,1250,1250.0,0.0,On Time,ACH,0,2023-08
PAY000507,TEN0040,2023-01-01,2023-01-02,1886,1886.0,0.0,On Time,Online Portal,0,2023-01
PAY000508,TEN0040,2023-01-31,2023-02-24,1886,1980.3,94.3,Late,ACH,24,2023-01
PAY000509,TEN0040,2023-03-02,2023-03-03,1886,1886.0,0.0,On Time,Check,0,2023-03
PAY000510,TEN0040,2023-04-01,2023-04-02,1886,1886.0,0.0,On Time,Online Portal,0,2023-04
PAY000511,TEN0040,2023-05-01,,1886,0.0,0.0,Failed,Check,26,2023-05
PAY000512,TEN0040,2023-05-31,2023-06-03,1886,1980.3,94.3,Late,ACH,3,2023-05
PAY000513,TEN0040,2023-06-30,2023-07-10,1886,1980.3,94.3,Late,Credit Card,10,2023-06
PAY000514,TEN0041,2023-01-01,2023-01-03,2902,2902.0,0.0,On Time,Credit Card,0,2023-01
PAY000515,TEN0041,2023-01-31,2023-01-31,2902,2902.0,0.0,On Time,Credit Card,0,2023-01
PAY000516,TEN0041,2023-03-02,2023-03-02,2902,2902.0,0.0,On Time,Online Portal,0,2023-03
PAY000517,TEN0041,2023-04-01,2023-04-02,2902,2902.0,0.0,On Time,Check,0,2023-04
PAY000518,TEN0041,2023-05-01,2023-05-03,2902,2902.0,0.0,On Time,Online Portal,0,2023-05
PAY000519,TEN0041,2023-05-31,2023-06-01,2902,2902.0,0.0,On Time,Check,0,2023-05
PAY000520,TEN0041,2023-06-30,2023-07-02,2902,2902.0,0.0,On Time,Online Portal,0,2023-06
